,OBS,YEAR,MONTH,U.S._STATE,POSTAL.CODE,NERC.REGION,CLIMATE.REGION,ANOMALY.LEVEL,CLIMATE.CATEGORY,CAUSE.CATEGORY,CAUSE.CATEGORY.DETAIL,HURRICANE.NAMES,OUTAGE.DURATION,DEMAND.LOSS.MW,CUSTOMERS.AFFECTED,RES.PRICE,COM.PRICE,IND.PRICE,TOTAL.PRICE,RES.SALES,COM.SALES,IND.SALES,TOTAL.SALES,RES.PERCEN,COM.PERCEN,IND.PERCEN,RES.CUSTOMERS,COM.CUSTOMERS,IND.CUSTOMERS,TOTAL.CUSTOMERS,RES.CUST.PCT,COM.CUST.PCT,IND.CUST.PCT,PC.REALGSP.STATE,PC.REALGSP.USA,PC.REALGSP.REL,PC.REALGSP.CHANGE,UTIL.REALGSP,TOTAL.REALGSP,UTIL.CONTRI,PI.UTIL.OFUSA,POPULATION,POPPCT_URBAN,POPPCT_UC,POPDEN_URBAN,POPDEN_UC,POPDEN_RURAL,AREAPCT_URBAN,AREAPCT_UC,PCT_LAND,PCT_WATER_TOT,PCT_WATER_INLAND,OUTAGE.START,OUTAGE.RESTORATION
1222,1217,2011,6,California,CA,WECC,West,-0.3,normal,intentional attack,vandalism,,0,0,0,14.81,14.73,10.85,13.96,6803685,10584217,4332087,21788563,31.2259463829717,48.5769391951181,19.8823896738853,13002980,1818049,73297,14894339,87.30149085501544,12.206308719037482,0.4921131444638127,51936,47586,1.091413440928,0.4,29137,1958105,1.48802030534624,11.9,37700034,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2011-06-09 14:15:00,2011-06-09 14:15:00
1223,1218,2010,11,California,CA,WECC,West,-1.4,cold,islanding,,,135,20,4,14.67,12.15,9.39,12.39,6385498,9665598,3996233,20114545,31.7456745852317,48.0527797173637,19.8673795504696,12947917,1814634,75160,14837724,87.26349809445169,12.229867599639945,0.5065466913928308,51733,47287,1.09402161270539,-0.1,28360,1931514,1.46827825218973,11.5,37334079,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2010-11-06 15:53:00,2010-11-06 18:08:00
1224,1219,2010,6,California,CA,WECC,West,-0.4,normal,islanding,,,50,3,2650,15,14.68,10.44,13.91,6934208,10628796,4405363,22036601,31.4667765686732,48.2324656148196,19.9911184124993,12947917,1814634,75160,14837724,87.26349809445169,12.229867599639945,0.5065466913928308,51733,47287,1.09402161270539,-0.1,28360,1931514,1.46827825218973,11.5,37334079,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2010-06-06 04:45:00,2010-06-06 05:35:00
1225,1220,2010,9,California,CA,WECC,West,-1.4,cold,system operability disruption,,,1008,526,,14.85,15.25,11.07,14.32,8253816,11235996,4436063,23995943,34.3967144779432,46.8245653025597,18.4867208594386,12947917,1814634,75160,14837724,87.26349809445169,12.229867599639945,0.5065466913928308,51733,47287,1.09402161270539,-0.1,28360,1931514,1.46827825218973,11.5,37334079,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2010-09-22 06:12:00,2010-09-22 23:00:00
1226,1221,2011,6,California,CA,WECC,West,-0.3,normal,islanding,,,53,10,5314,14.81,14.73,10.85,13.96,6803685,10584217,4332087,21788563,31.2259463829717,48.5769391951181,19.8823896738853,13002980,1818049,73297,14894339,87.30149085501544,12.206308719037482,0.4921131444638127,51936,47586,1.091413440928,0.4,29137,1958105,1.48802030534624,11.9,37700034,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2011-06-05 20:02:00,2011-06-05 20:55:00
1227,1222,2001,3,California,CA,WECC,West,-0.4,normal,public appeal,,,554,700,,11.29,10.71,7.7,9.89,6527290,8008690,5914543,21351409,30.5707693576569,37.5089531562062,27.7009493846519,11837589,1547691,84189,13530807,87.48620093391325,11.438275632783764,0.6222023564448151,47786,44719,1.06858382343076,-1.7,18761,1647632,1.13866445905396,9.8,34479458,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2001-03-19 11:46:00,2001-03-19 21:00:00
1228,1223,2011,2,California,CA,WECC,West,-1,cold,fuel supply emergency, Natural Gas,,1260,,,14.38,11.85,9.29,12.21,6587210,8805894,3681858,19138651,34.4183610433149,46.011048532104,19.2378135742169,13002980,1818049,73297,14894339,87.30149085501544,12.206308719037482,0.4921131444638127,51936,47586,1.091413440928,0.4,29137,1958105,1.48802030534624,11.9,37700034,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2011-02-03 15:00:00,2011-02-04 12:00:00
1229,1224,2010,10,California,CA,WECC,West,-1.5,cold,severe weather,wind/rain,,2895,,73514,14.11,13.49,10.49,13.09,7387951,10677021,4372161,22506210,32.8262777251256,47.4403331347215,19.4264649623371,12947917,1814634,75160,14837724,87.26349809445169,12.229867599639945,0.5065466913928308,51733,47287,1.09402161270539,-0.1,28360,1931514,1.46827825218973,11.5,37334079,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2010-10-05 05:45:00,2010-10-07 06:00:00
1230,1225,2009,8,California,CA,WECC,West,0.5,warm,public appeal,,,89,,,15.93,15.51,11.5,14.91,8938470,11163890,4507388,24681491,36.2152756492709,45.2318297950476,18.2622192476135,12910857,1801936,76223,14789510,87.29739524838888,12.183878979087204,0.5153855672026997,51775,46680,1.10914738646101,-5.4,27376,1913674,1.43054668663524,11.9,36961229,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2009-08-31 10:31:00,2009-08-31 12:00:00
1231,1226,2015,6,California,CA,WECC,West,1,warm,intentional attack,vandalism,,98,,0,17.21,16.91,13.28,16.2,7192063,9942130,4693853,21901510,32.8382061328192,45.394723925428,21.4316410147063,13380684,1685688,148069,15214454,87.94718495977575,11.07951688571933,0.9732127094406412,56365,49844,1.13082818393387,3.2,26426,2249711,1.17463976484091,11.8,39144818,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2015-06-20 13:52:00,2015-06-20 15:30:00
1232,1227,2008,9,California,CA,WECC,West,-0.3,normal,fuel supply emergency,,,865,300,,14.02,13.79,10.83,13.32,9002515,11871438,4633745,25582494,35.1901382249909,46.4045374153122,18.1129525526323,12941717,1807261,77326,14826792,87.28602249225591,12.1891573038861,0.5215288647739849,54713,48401,1.13041052870808,-0.5,29081,2002744,1.45205777673033,11.3,36604337,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2008-09-08 22:03:00,2008-09-09 12:28:00
1233,1228,2011,6,California,CA,WECC,West,-0.3,normal,intentional attack,vandalism,,128,,420,14.81,14.73,10.85,13.96,6803685,10584217,4332087,21788563,31.2259463829717,48.5769391951181,19.8823896738853,13002980,1818049,73297,14894339,87.30149085501544,12.206308719037482,0.4921131444638127,51936,47586,1.091413440928,0.4,29137,1958105,1.48802030534624,11.9,37700034,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2011-06-04 01:17:00,2011-06-04 03:25:00
1234,1229,2007,5,California,CA,WECC,West,-0.2,normal,equipment failure,generator trip,,230,150,,14.15,12.19,9.58,12.24,6531456,10219356,4355890,21178613,30.8398666144945,48.2531882517519,20.5673997631479,12819149,1785796,78620,14684071,87.29969366124693,12.161450322597869,0.5354101052766634,55008,49126,1.11973293164516,0.9,29272,1994044,1.46797161948282,11.7,36250311,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2007-05-10 09:57:00,2007-05-10 13:47:00
1235,1230,2008,7,California,CA,WECC,West,-0.4,normal,severe weather,wildfire,,252,208,200000,14.4,13.97,11.24,13.62,9334131,12179013,4701134,26288469,35.5065599293744,46.3283464700816,17.8828748072016,12941717,1807261,77326,14826792,87.28602249225591,12.1891573038861,0.5215288647739849,54713,48401,1.13041052870808,-0.5,29081,2002744,1.45205777673033,11.3,36604337,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2008-07-02 19:16:00,2008-07-02 23:28:00
1236,1231,2011,3,California,CA,WECC,West,-0.7,cold,severe weather,storm,,130,150,54332,14.27,11.32,9.12,11.91,7399079,10030891,4015320,21515349,34.3897698336197,46.6220231891195,18.662583628088,13002980,1818049,73297,14894339,87.30149085501544,12.206308719037482,0.4921131444638127,51936,47586,1.091413440928,0.4,29137,1958105,1.48802030534624,11.9,37700034,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2011-03-21 12:35:00,2011-03-21 14:45:00
1237,1232,2010,12,California,CA,WECC,West,-1.4,cold,islanding,,,5,9,6635,14.96,11.47,8.59,12.17,7965588,10109248,4153631,22299203,35.7214022402505,45.3345709261448,18.6268137027139,12947917,1814634,75160,14837724,87.26349809445169,12.229867599639945,0.5065466913928308,51733,47287,1.09402161270539,-0.1,28360,1931514,1.46827825218973,11.5,37334079,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2010-12-14 07:20:00,2010-12-14 07:25:00
1238,1233,2015,7,California,CA,WECC,West,1.2,warm,islanding,,,157,30,70,18.01,18.39,14.24,17.4,9163974,10787757,4964581,24988989,36.6720478367492,43.1700418132162,19.8670742541845,13380684,1685688,148069,15214454,87.94718495977575,11.07951688571933,0.9732127094406412,56365,49844,1.13082818393387,3.2,26426,2249711,1.17463976484091,11.8,39144818,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2015-07-18 18:26:00,2015-07-18 21:03:00
1239,1234,2011,3,California,CA,WECC,West,-0.7,cold,severe weather,storm,,6914,91,128000,14.27,11.32,9.12,11.91,7399079,10030891,4015320,21515349,34.3897698336197,46.6220231891195,18.662583628088,13002980,1818049,73297,14894339,87.30149085501544,12.206308719037482,0.4921131444638127,51936,47586,1.091413440928,0.4,29137,1958105,1.48802030534624,11.9,37700034,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2011-03-19 23:56:00,2011-03-24 19:10:00
1240,1235,2010,10,California,CA,WECC,West,-1.5,cold,islanding,,,11,16,2674,14.11,13.49,10.49,13.09,7387951,10677021,4372161,22506210,32.8262777251256,47.4403331347215,19.4264649623371,12947917,1814634,75160,14837724,87.26349809445169,12.229867599639945,0.5065466913928308,51733,47287,1.09402161270539,-0.1,28360,1931514,1.46827825218973,11.5,37334079,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2010-10-27 17:16:00,2010-10-27 17:27:00
1241,1236,2012,12,California,CA,WECC,West,-0.2,normal,system operability disruption,,,13,390,,15.49,11.81,9.54,12.67,7140635,9410815,3726081,20333685,35.1172696931225,46.2818962721219,18.3246715978929,13101887,1834779,73805,15010483,87.28491281726244,12.223317530821626,0.49168970778621846,52660,48156,1.0935293629039,1.4,27150,2004400,1.35452005587707,12,38056055,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2012-12-06 21:18:00,2012-12-06 21:31:00
1242,1237,2012,6,California,CA,WECC,West,-0.1,normal,fuel supply emergency,Hydro,,2880,,,15.92,15.19,11.19,14.67,7148505,10769447,4039228,22015226,32.4707318471316,48.9181759932876,18.347429183784,13101887,1834779,73805,15010483,87.28491281726244,12.223317530821626,0.49168970778621846,52660,48156,1.0935293629039,1.4,27150,2004400,1.35452005587707,12,38056055,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2012-06-19 05:30:00,2012-06-21 05:30:00
1243,1238,2004,5,California,CA,WECC,West,0.2,normal,severe weather,heatwave,,270,662,940,11.97,10.97,9.03,10.86,5876890,9141000,3824850,18916761,31.0671049869478,48.3222259878422,20.2193705360024,12270811,1697928,82065,14051183,87.3293800244435,12.08387934311296,0.5840433506559555,51424,47037,1.09326700257244,3.2,29617,1829371,1.61897176679853,11.7,35574576,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2004-05-03 14:30:00,2004-05-03 19:00:00
1244,1239,2007,10,California,CA,WECC,West,-1.1,cold,severe weather,wildfire,,962,280,20345,12.53,13.49,10.66,12.61,7078101,11014279,4503289,22667368,31.2259500088409,48.590903893209,19.8668367672859,12819149,1785796,78620,14684071,87.29969366124693,12.161450322597869,0.5354101052766634,55008,49126,1.11973293164516,0.9,29272,1994044,1.46797161948282,11.7,36250311,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2007-10-26 06:44:00,2007-10-26 22:46:00
1245,1240,2010,7,California,CA,WECC,West,-0.9,cold,severe weather,wildfire,,47,522,,15.02,15.27,11.11,14.39,8105267,11041978,4398786,23616311,34.3206311942623,46.7557274292331,18.6260504445423,12947917,1814634,75160,14837724,87.26349809445169,12.229867599639945,0.5065466913928308,51733,47287,1.09402161270539,-0.1,28360,1931514,1.46827825218973,11.5,37334079,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2010-07-29 18:39:00,2010-07-29 19:26:00
1246,1241,2016,2,California,CA,WECC,West,2,warm,fuel supply emergency,,,,0,0,17.69,13.81,10.41,14.53,6488085,8479306,3378520,18411708,35.2389088508247,46.0538804982134,18.3498456525598,13445133,1692326,148549,15286023,87.95703761534311,11.071067994598724,0.9717962611988743,58974,50660,1.16411369917094,4.6,27735,2317466,1.19678131200199,12,39296476,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2016-02-26 00:01:00,
1247,1242,2012,10,California,CA,WECC,West,0.3,normal,intentional attack,,,20,,,14.22,13.52,10.95,13.29,8190791,11313046,4253062,23816739,34.3909004503093,47.5003987741563,17.8574489143959,13101887,1834779,73805,15010483,87.28491281726244,12.223317530821626,0.49168970778621846,52660,48156,1.0935293629039,1.4,27150,2004400,1.35452005587707,12,38056055,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2012-10-05 17:30:00,2012-10-05 17:50:00
1248,1243,2001,5,California,CA,WECC,West,-0.2,normal,system operability disruption,,,108,225,70848,11.97,9.88,8.05,9.82,5541028,7854152,5525844,19862257,27.8972727016874,39.5430992560412,27.8208262031853,11837589,1547691,84189,13530807,87.48620093391325,11.438275632783764,0.6222023564448151,47786,44719,1.06858382343076,-1.7,18761,1647632,1.13866445905396,9.8,34479458,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2001-05-08 15:12:00,2001-05-08 17:00:00
1249,1244,2011,12,California,CA,WECC,West,-0.9,cold,severe weather,,,9855,,91690,14.78,11.16,8.94,12.03,7744684,9954727,4041354,21808172,35.512760996199,45.6467740624936,18.5313743857119,13002980,1818049,73297,14894339,87.30149085501544,12.206308719037482,0.4921131444638127,51936,47586,1.091413440928,0.4,29137,1958105,1.48802030534624,11.9,37700034,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2011-12-01 00:45:00,2011-12-07 21:00:00
1250,1245,2001,5,California,CA,WECC,West,-0.2,normal,public appeal,,,75,300,,11.97,9.88,8.05,9.82,5541028,7854152,5525844,19862257,27.8972727016874,39.5430992560412,27.8208262031853,11837589,1547691,84189,13530807,87.48620093391325,11.438275632783764,0.6222023564448151,47786,44719,1.06858382343076,-1.7,18761,1647632,1.13866445905396,9.8,34479458,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2001-05-07 16:45:00,2001-05-07 18:00:00
1251,1246,2007,10,California,CA,WECC,West,-1.1,cold,severe weather,wildfire,,17,700,300000,12.53,13.49,10.66,12.61,7078101,11014279,4503289,22667368,31.2259500088409,48.590903893209,19.8668367672859,12819149,1785796,78620,14684071,87.29969366124693,12.161450322597869,0.5354101052766634,55008,49126,1.11973293164516,0.9,29272,1994044,1.46797161948282,11.7,36250311,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2007-10-22 14:05:00,2007-10-22 14:22:00
1252,1247,2007,10,California,CA,WECC,West,-1.1,cold,severe weather,wildfire,,21,451,90323,12.53,13.49,10.66,12.61,7078101,11014279,4503289,22667368,31.2259500088409,48.590903893209,19.8668367672859,12819149,1785796,78620,14684071,87.29969366124693,12.161450322597869,0.5354101052766634,55008,49126,1.11973293164516,0.9,29272,1994044,1.46797161948282,11.7,36250311,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2007-10-22 14:01:00,2007-10-22 14:22:00
1253,1248,2004,1,California,CA,WECC,West,0.3,normal,severe weather,winter storm,,1950,170,263000,12.59,10.84,8.65,11.08,7488634,9061739,3560198,20188608,37.0933647332198,44.8854076516816,17.6346878397956,12270811,1697928,82065,14051183,87.3293800244435,12.08387934311296,0.5840433506559555,51424,47037,1.09326700257244,3.2,29617,1829371,1.61897176679853,11.7,35574576,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2004-01-01 07:30:00,2004-01-02 16:00:00
1254,1249,2008,12,California,CA,WECC,West,-0.7,cold,public appeal,,,11867,5,,13.7,11.11,9.11,11.64,7904059,10297134,4174656,22447753,35.2109139832392,45.8715578347641,18.5972110437958,12941717,1807261,77326,14826792,87.28602249225591,12.1891573038861,0.5215288647739849,54713,48401,1.13041052870808,-0.5,29081,2002744,1.45205777673033,11.3,36604337,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2008-12-13 15:30:00,2008-12-21 21:17:00
1255,1250,2001,3,California,CA,WECC,West,-0.4,normal,system operability disruption,,,141,,25000,11.29,10.71,7.7,9.89,6527290,8008690,5914543,21351409,30.5707693576569,37.5089531562062,27.7009493846519,11837589,1547691,84189,13530807,87.48620093391325,11.438275632783764,0.6222023564448151,47786,44719,1.06858382343076,-1.7,18761,1647632,1.13866445905396,9.8,34479458,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2001-03-20 11:50:00,2001-03-20 14:11:00
1256,1251,2007,10,California,CA,WECC,West,-1.1,cold,system operability disruption,,,959,240,104000,12.53,13.49,10.66,12.61,7078101,11014279,4503289,22667368,31.2259500088409,48.590903893209,19.8668367672859,12819149,1785796,78620,14684071,87.29969366124693,12.161450322597869,0.5354101052766634,55008,49126,1.11973293164516,0.9,29272,1994044,1.46797161948282,11.7,36250311,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2007-10-26 06:44:00,2007-10-26 22:43:00
1257,1252,2008,12,California,CA,WECC,West,-0.7,cold,islanding,,,1035,1,638,13.7,11.11,9.11,11.64,7904059,10297134,4174656,22447753,35.2109139832392,45.8715578347641,18.5972110437958,12941717,1807261,77326,14826792,87.28602249225591,12.1891573038861,0.5215288647739849,54713,48401,1.13041052870808,-0.5,29081,2002744,1.45205777673033,11.3,36604337,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2008-12-19 01:02:00,2008-12-19 18:17:00
1258,1253,2014,5,California,CA,WECC,West,-0.1,normal,severe weather,wildfire,,617,3900,1400000,16.46,14.65,11.35,14.47,6398637,9731089,4512087,20712609,30.8924723099828,46.9814739417907,21.7842522880628,13256068,1676201,146944,15079226,87.90947227662747,11.115961787428612,0.9744797246224707,54606,49091,1.11234238455114,2.1,26449,2118858,1.24826675501615,11.7,38792291,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2014-05-16 10:43:00,2014-05-16 21:00:00
1259,1254,2007,4,California,CA,WECC,West,-0.1,normal,severe weather,heavy wind,,1230,200,158977,13.74,11.52,9.28,11.74,6038481,9542600,3931990,19585631,30.8311792456419,48.7224537213021,20.0758913511645,12819149,1785796,78620,14684071,87.29969366124693,12.161450322597869,0.5354101052766634,55008,49126,1.11973293164516,0.9,29272,1994044,1.46797161948282,11.7,36250311,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2007-04-12 00:32:00,2007-04-12 21:02:00
1260,1255,2004,2,California,CA,WECC,West,0.3,normal,severe weather,thunderstorm,,572,220,,12.39,11.54,9.46,11.41,6252440,8074322,3475266,17876563,34.9756270262913,45.1670827328497,19.4403476775709,12270811,1697928,82065,14051183,87.3293800244435,12.08387934311296,0.5840433506559555,51424,47037,1.09326700257244,3.2,29617,1829371,1.61897176679853,11.7,35574576,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2004-02-17 14:25:00,2004-02-17 23:57:00
1261,1256,2014,2,California,CA,WECC,West,-0.5,cold,fuel supply emergency, Natural Gas,,324,611,,16.11,13.24,10.56,13.65,6259924,8700589,3704621,18727999,33.4254823486481,46.4576541252485,19.7811896508538,13256068,1676201,146944,15079226,87.90947227662747,11.115961787428612,0.9744797246224707,54606,49091,1.11234238455114,2.1,26449,2118858,1.24826675501615,11.7,38792291,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2014-02-06 14:15:00,2014-02-06 19:39:00
1262,1257,2001,1,California,CA,WECC,West,-0.7,cold,system operability disruption,,,1835,300,,10.89,9.28,5.75,8.71,7235934,7765889,5815771,21744317,33.2773570216071,35.714568546807,26.7461654463555,11837589,1547691,84189,13530807,87.48620093391325,11.438275632783764,0.6222023564448151,47786,44719,1.06858382343076,-1.7,18761,1647632,1.13866445905396,9.8,34479458,94.95,5.22,4303.7,2124.1,12.7,5.28,0.59,95.1641772809188,4.83582271908122,1.73065762546199,2001-01-20 08:15:00,2001-01-21 14:50:00
